unit,cycle,Nc,NRc,T50,T30,htBleed,P30,phi,T24,Ps30,W31,W32,NRf,Nf,BPR,RUL
2,13,9053.63,8140.61,1401.53,1586.77,391,554.69,522.33,641.78,47.03,38.88,23.4317,2387.99,2387.94,8.3742,125
2,14,9047.3,8140.09,1395.46,1584.04,391,554.47,523.07,641.66,47.12,38.93,23.4074,2387.98,2388.01,8.3887,125
2,15,9049.82,8137.72,1402.11,1579.84,393,554.17,521.96,642.21,47.17,38.94,23.4311,2388.02,2388.02,8.3704,125
2,16,9051.79,8133.45,1393.46,1581.99,392,554.53,522.49,641.81,47.24,39.01,23.4462,2387.95,2387.99,8.3805,125
2,17,9052.05,8134.78,1390.27,1583.58,391,553.62,522.71,642.43,47.13,39.04,23.5245,2388.08,2388.04,8.3714,125
2,18,9051.35,8133.2,1400.25,1588.43,391,554.83,522.92,641.95,47.22,39.0,23.4203,2388.0,2388.0,8.4053,125
2,19,9055.07,8137.51,1401.77,1576.84,392,555.25,522.38,641.75,47.14,39.1,23.4102,2387.98,2388.02,8.4035,125
2,20,9050.27,8139.83,1394.38,1582.94,391,554.64,522.54,642.34,47.14,39.02,23.3821,2387.94,2388.0,8.3698,125
2,21,9055.29,8136.57,1392.28,1579.51,391,554.72,522.58,642.05,47.04,39.24,23.5014,2388.01,2388.03,8.3954,125
2,22,9053.31,8140.79,1397.67,1580.18,391,554.35,521.73,642.16,47.17,38.98,23.4241,2388.04,2387.96,8.3792,125
2,23,9051.43,8131.57,1387.5,1580.89,393,554.69,522.26,642.37,47.21,39.1,23.2867,2388.07,2387.96,8.3937,125
2,24,9052.35,8136.16,1398.67,1580.97,391,553.5,522.25,641.99,47.15,39.18,23.3981,2387.97,2387.98,8.3866,125
2,25,9055.28,8136.97,1396.62,1585.38,391,554.14,522.31,641.81,47.19,38.99,23.4883,2388.03,2388.0,8.3959,125
2,26,9050.81,8137.27,1392.3,1575.38,391,554.03,522.8,641.87,47.12,38.96,23.4691,2388.0,2387.98,8.3472,125
2,27,9058.01,8137.73,1402.31,1585.44,392,555.16,522.11,642.12,47.03,38.96,23.4275,2388.06,2388.03,8.4077,125
2,28,9053.78,8136.55,1397.45,1581.6,390,554.77,522.68,642.04,46.99,38.95,23.4395,2387.93,2387.99,8.3734,125
2,29,9055.84,8140.77,1398.08,1583.78,390,554.75,522.26,642.08,47.11,38.97,23.4249,2388.02,2388.0,8.37,125
2,30,9050.8,8136.63,1395.07,1590.32,391,554.62,522.43,641.78,47.2,39.1,23.3985,2388.0,2387.98,8.419,125
2,31,9049.93,8131.62,1390.94,1579.86,391,554.8,522.17,641.97,47.05,39.17,23.4154,2388.04,2388.0,8.4393,125
2,32,9045.87,8138.76,1391.11,1584.52,390,554.56,522.54,641.58,47.12,38.97,23.4006,2387.98,2387.98,8.3783,125
2,33,9051.18,8133.62,1396.15,1585.17,392,553.62,522.26,641.79,47.09,39.01,23.4434,2387.99,2388.01,8.4102,125
2,34,9059.29,8139.8,1394.24,1584.08,390,555.09,522.64,642.12,47.22,38.87,23.4571,2387.96,2388.0,8.4188,125
2,35,9057.34,8142.08,1392.55,1575.73,394,554.73,522.0,641.37,47.25,39.06,23.5283,2388.0,2388.02,8.4164,125
2,36,9055.79,8142.06,1397.13,1581.56,391,554.59,522.32,641.27,47.21,39.12,23.3881,2388.0,2388.02,8.3709,125
2,37,9058.16,8136.08,1396.29,1585.63,391,555.01,522.69,642.1,47.16,39.08,23.4047,2388.02,2388.04,8.3609,125
2,38,9055.35,8134.91,1397.75,1585.15,390,554.21,522.13,642.22,47.22,39.09,23.4191,2388.05,2388.0,8.4069,125
2,39,9061.16,8138.78,1391.49,1585.69,391,554.05,522.79,642.0,47.2,39.02,23.4489,2388.05,2388.0,8.3755,125
2,40,9046.96,8137.16,1398.38,1582.69,391,554.07,522.3,642.02,47.22,38.84,23.4402,2388.01,2388.03,8.401,125
2,41,9053.6,8140.84,1398.74,1578.97,392,554.34,522.22,642.41,47.26,38.94,23.3071,2388.01,2388.04,8.3856,125
2,42,9046.36,8135.3,1392.13,1579.21,392,553.98,522.87,642.27,47.14,39.08,23.4631,2388.0,2387.97,8.3449,125
2,43,9053.65,8135.14,1391.6,1580.59,392,554.14,522.9,642.02,47.08,38.92,23.4966,2388.02,2388.04,8.4144,125
2,44,9057.05,8137.23,1398.69,1584.33,392,554.16,522.77,642.01,47.22,39.03,23.4546,2388.06,2388.04,8.4087,125
2,45,9060.38,8141.93,1397.6,1586.41,390,554.2,522.27,642.05,47.17,38.99,23.4284,2388.0,2388.05,8.3847,125
2,46,9053.33,8140.52,1392.6,1575.45,390,554.54,522.08,642.15,47.19,38.93,23.5041,2388.05,2388.0,8.3994,125
2,47,9046.52,8136.97,1396.46,1583.85,391,554.96,522.73,642.4,47.03,38.89,23.3447,2388.0,2388.04,8.3756,125
2,48,9057.73,8134.97,1397.95,1586.71,392,554.67,522.41,642.09,47.18,39.23,23.4336,2387.98,2387.99,8.3821,125
2,49,9049.11,8135.93,1396.5,1583.86,390,554.04,522.83,642.85,47.18,39.17,23.4871,2387.99,2388.04,8.4024,125
2,50,9051.65,8138.46,1399.78,1577.86,391,554.73,522.16,642.02,47.16,39.1,23.353,2388.05,2388.0,8.4042,125
2,51,9055.92,8137.89,1393.06,1585.34,392,555.02,522.34,642.03,47.03,38.9,23.3239,2388.01,2388.02,8.3731,125
2,52,9056.25,8134.22,1401.66,1588.48,392,554.76,522.58,641.52,47.09,39.08,23.3668,2388.01,2388.0,8.4064,125
2,53,9051.78,8137.95,1397.09,1584.9,391,554.33,522.73,642.0,46.98,38.95,23.5307,2388.01,2388.05,8.411,125
2,54,9046.85,8141.65,1405.33,1583.46,392,554.42,522.48,641.58,47.1,39.13,23.3626,2387.99,2388.01,8.4057,125
2,55,9044.62,8134.65,1387.16,1585.59,392,554.54,522.7,642.33,47.18,39.11,23.3779,2388.02,2388.02,8.4077,125
2,56,9052.27,8139.72,1388.97,1587.04,391,554.72,522.1,641.84,47.03,39.1,23.3796,2388.01,2388.02,8.393,125
2,57,9052.86,8136.88,1389.62,1584.13,391,553.87,521.98,642.5,47.17,39.23,23.4544,2387.96,2388.05,8.4008,125
2,58,9047.75,8134.92,1389.91,1582.93,391,554.46,522.24,642.3,47.3,39.15,23.3861,2387.98,2388.03,8.3731,125
2,59,9053.2,8136.9,1397.95,1584.24,391,554.6,522.78,642.48,47.17,39.04,23.4347,2388.0,2388.08,8.4036,125
2,60,9057.57,8141.27,1396.84,1584.57,393,554.06,521.93,642.09,47.12,39.11,23.3928,2388.02,2388.04,8.4003,125
2,61,9057.02,8135.88,1399.71,1585.45,391,555.08,522.69,642.41,47.09,39.04,23.2745,2387.99,2388.03,8.4006,125
2,62,9048.8,8135.86,1401.66,1577.87,391,554.52,521.78,641.81,47.27,39.23,23.4442,2387.98,2388.03,8.4193,125
2,63,9061.57,8134.72,1395.05,1575.83,392,554.63,522.15,641.91,47.17,38.98,23.325,2388.01,2388.0,8.3867,125
2,64,9048.35,8136.88,1401.46,1581.65,391,554.93,522.18,641.66,47.11,39.07,23.398,2388.05,2388.02,8.4144,125
2,65,9057.07,8135.72,1395.4,1582.59,391,554.28,522.52,641.7,47.34,38.92,23.3455,2387.98,2388.0,8.4128,125
2,66,9054.62,8138.89,1394.01,1584.6,392,554.11,522.65,642.26,47.17,39.0,23.426,2387.98,2388.06,8.4121,125
2,67,9048.97,8138.81,1395.44,1587.63,393,554.99,522.58,642.17,46.96,39.02,23.3933,2388.0,2388.1,8.3761,125
2,68,9054.61,8137.75,1399.27,1577.16,392,554.07,522.2,642.5,47.16,38.97,23.4076,2388.0,2387.97,8.4141,125
2,69,9049.25,8136.47,1399.73,1586.47,392,554.35,522.21,642.73,47.33,39.09,23.3783,2387.97,2388.01,8.4116,125
2,70,9049.78,8134.06,1397.3,1593.24,392,554.47,522.17,641.76,47.26,39.06,23.3894,2387.98,2388.05,8.4118,125
2,71,9053.44,8131.12,1403.09,1586.68,392,555.01,522.02,642.39,47.24,38.92,23.317,2387.94,2388.0,8.3993,125
2,72,9057.61,8136.69,1393.85,1583.11,392,554.54,522.4,642.48,47.19,39.12,23.4393,2388.02,2388.03,8.4012,125
2,73,9057.35,8142.06,1400.98,1586.57,390,554.41,522.95,641.73,47.15,38.94,23.4567,2388.02,2388.01,8.3896,125
2,74,9060.56,8138.8,1396.13,1584.04,391,555.36,521.97,642.39,47.25,39.07,23.4015,2388.03,2388.01,8.3932,125
2,75,9053.52,8133.37,1390.64,1578.27,392,555.45,522.54,641.64,47.09,38.99,23.421,2388.07,2387.95,8.3944,125
2,76,9052.13,8136.29,1399.66,1586.91,392,554.05,522.08,642.01,46.99,38.88,23.4591,2388.07,2388.05,8.3629,125
2,77,9052.12,8138.64,1395.38,1588.54,392,554.06,522.36,641.97,46.95,39.01,23.4969,2388.02,2388.02,8.4399,125
2,78,9058.82,8135.85,1394.24,1587.2,391,554.83,522.57,642.44,47.12,38.96,23.5367,2387.98,2387.99,8.4018,125
2,79,9057.44,8135.02,1398.51,1585.59,390,554.19,522.26,641.62,47.23,39.15,23.2873,2388.09,2388.0,8.3931,125
2,80,9056.41,8138.12,1394.0,1588.33,391,554.94,523.26,641.37,47.2,38.95,23.4198,2388.03,2387.99,8.3889,125
2,81,9053.0,8135.81,1390.12,1578.31,391,555.25,522.62,641.72,47.25,39.08,23.4685,2388.07,2388.02,8.4162,125
2,82,9055.28,8135.13,1402.78,1587.24,391,554.17,522.3,641.86,47.19,39.17,23.4491,2388.0,2388.01,8.3428,125
2,83,9047.88,8135.08,1398.81,1585.18,390,554.18,523.13,641.73,47.13,39.0,23.4056,2388.04,2388.07,8.3997,125
2,84,9050.39,8138.11,1402.26,1586.46,392,554.86,522.75,642.41,47.29,38.95,23.4055,2387.92,2388.06,8.394,125
2,85,9049.41,8137.66,1398.33,1588.31,391,554.5,522.63,641.73,47.19,39.13,23.4072,2387.96,2387.97,8.3954,125
2,86,9050.83,8138.02,1399.12,1579.31,391,554.51,522.26,641.85,47.27,38.87,23.4982,2388.01,2388.02,8.3958,125
2,87,9056.36,8140.14,1399.51,1582.64,393,554.77,522.59,642.36,47.26,39.1,23.2916,2387.96,2387.95,8.3952,125
2,88,9056.67,8139.82,1398.17,1587.88,391,554.71,522.62,642.23,47.04,39.06,23.4173,2388.0,2388.01,8.3851,125
2,89,9054.7,8135.49,1394.07,1584.62,393,554.18,522.42,641.95,47.18,39.18,23.4148,2388.08,2388.0,8.4143,125
2,90,9053.58,8138.51,1405.34,1580.77,390,554.1,522.04,642.06,47.21,38.9,23.4878,2388.0,2387.98,8.3922,125
2,91,9045.94,8134.67,1399.47,1583.57,391,553.79,522.48,642.09,47.15,39.1,23.3972,2388.05,2388.02,8.4026,125
2,92,9050.92,8137.35,1399.17,1584.87,392,554.28,522.45,642.36,47.13,38.81,23.2772,2388.0,2388.02,8.3919,125
2,93,9049.14,8137.98,1392.48,1591.68,391,553.92,522.52,642.21,47.24,38.94,23.3075,2388.0,2388.05,8.4005,125
2,94,9054.99,8141.01,1395.39,1585.62,392,554.53,522.74,642.1,47.38,39.15,23.4165,2387.99,2388.03,8.4075,125
2,95,9048.27,8131.72,1402.79,1579.26,392,553.99,522.37,642.56,47.06,38.98,23.4318,2388.02,2388.05,8.3773,125
2,96,9059.0,8137.78,1399.59,1576.94,392,554.4,521.66,642.42,47.07,38.92,23.3285,2388.06,2387.97,8.3698,125
2,97,9056.26,8135.99,1400.5,1586.12,391,554.42,522.22,642.04,47.19,39.06,23.3578,2388.06,2388.02,8.4202,125
2,98,9056.94,8140.08,1401.08,1587.84,391,554.57,522.92,641.73,47.21,39.08,23.5011,2387.98,2388.04,8.4115,125
2,99,9054.46,8138.18,1400.97,1585.48,393,554.43,522.5,642.04,47.13,39.15,23.3414,2388.0,2388.05,8.4179,125
2,100,9056.18,8135.5,1402.72,1586.01,390,554.48,522.01,642.04,47.21,38.85,23.331,2388.05,2388.0,8.4107,125
2,101,9051.47,8140.13,1397.81,1582.66,392,555.07,522.4,641.96,47.37,38.93,23.4257,2388.01,2387.98,8.3835,125
2,102,9052.38,8136.45,1407.05,1590.24,391,554.44,522.05,642.44,47.19,38.92,23.3453,2388.04,2388.03,8.4052,125
2,103,9050.8,8144.59,1392.16,1587.75,392,554.44,522.36,642.05,47.23,39.12,23.4403,2388.02,2388.11,8.4148,125
2,104,9055.21,8142.03,1397.31,1582.04,390,554.91,522.18,642.41,47.26,39.03,23.4053,2388.07,2388.0,8.4037,125
2,105,9058.39,8140.65,1397.45,1585.65,392,554.81,522.11,641.94,47.32,39.0,23.3467,2388.05,2388.02,8.4056,125
2,106,9061.94,8133.6,1402.62,1584.61,393,553.96,522.11,641.87,47.32,39.09,23.4154,2387.97,2388.06,8.3727,125
2,107,9058.97,8136.62,1402.93,1581.7,393,554.21,522.34,642.52,47.16,39.13,23.5191,2388.05,2387.96,8.3723,125
2,108,9056.31,8136.72,1396.25,1578.45,391,554.29,522.27,642.24,47.23,38.75,23.4441,2388.04,2388.03,8.3978,125
2,109,9053.21,8145.36,1392.9,1590.41,391,553.72,522.0,642.12,47.28,39.1,23.3497,2387.99,2388.12,8.4061,125
2,110,9053.81,8140.04,1398.47,1583.3,391,554.5,522.27,642.29,47.31,39.06,23.3997,2388.02,2388.07,8.3723,125
2,111,9062.68,8137.95,1393.76,1576.85,392,554.42,522.32,642.24,47.18,39.16,23.4703,2387.99,2387.99,8.4437,125
2,112,9063.33,8138.79,1397.2,1588.35,392,554.33,522.23,642.49,47.37,39.06,23.3444,2388.0,2388.01,8.4025,125
2,113,9049.1,8141.12,1404.74,1584.21,391,554.07,522.1,641.95,47.23,39.12,23.5029,2387.99,2388.01,8.3994,125
2,114,9055.66,8138.67,1397.05,1576.56,391,555.1,522.13,642.13,47.19,39.06,23.3784,2388.02,2388.01,8.4119,125
2,115,9055.06,8138.48,1401.33,1583.27,390,554.37,522.1,642.16,47.14,38.89,23.313,2388.03,2388.01,8.395,125
2,116,9053.87,8145.28,1398.39,1577.87,391,554.45,522.48,642.38,47.01,38.96,23.4542,2388.02,2387.97,8.3895,125
2,117,9056.45,8139.95,1395.4,1583.84,392,554.6,522.39,641.97,47.23,39.05,23.432,2388.03,2388.02,8.4365,125
2,118,9055.61,8141.01,1400.99,1580.49,392,553.96,522.23,641.95,47.11,39.04,23.2912,2388.05,2388.01,8.3735,125
2,119,9054.52,8141.97,1401.87,1585.06,392,554.32,522.21,642.67,47.24,38.74,23.3731,2388.0,2388.0,8.4236,125
2,120,9056.54,8136.11,1394.39,1589.61,391,554.42,521.62,642.01,47.22,39.18,23.4077,2388.01,2388.05,8.3666,125
2,121,9053.67,8140.79,1391.52,1580.19,392,554.51,522.31,642.04,47.28,39.09,23.3381,2387.97,2387.96,8.4134,125
2,122,9051.03,8136.04,1405.27,1585.52,392,553.82,521.96,642.08,47.23,38.88,23.3284,2387.97,2388.01,8.3783,125
2,123,9056.3,8134.83,1403.23,1588.59,391,554.31,522.14,642.11,47.21,38.86,23.4492,2388.03,2388.04,8.3887,125
2,124,9053.57,8135.96,1399.26,1583.12,392,554.58,522.64,642.37,47.06,39.03,23.3364,2387.99,2388.04,8.4049,125
2,125,9060.56,8142.91,1397.94,1586.32,391,554.81,522.23,642.71,47.31,39.09,23.3785,2387.98,2388.01,8.4012,125
2,126,9057.08,8136.69,1403.41,1587.45,392,554.03,521.95,642.07,47.28,38.91,23.3592,2387.99,2387.96,8.4243,125
2,127,9056.25,8134.49,1400.81,1586.65,391,554.08,522.2,642.26,47.21,39.08,23.34,2388.08,2387.99,8.4476,125
2,128,9054.43,8142.32,1397.34,1592.2,392,554.16,522.36,641.54,47.2,39.05,23.3966,2388.05,2388.01,8.4098,125
2,129,9052.79,8139.65,1400.25,1590.59,392,554.6,522.19,641.66,47.23,38.96,23.4331,2387.99,2388.07,8.3986,125
2,130,9060.71,8137.8,1409.98,1584.83,391,554.42,522.4,642.06,47.26,38.92,23.3645,2388.05,2387.99,8.4145,125
2,131,9055.73,8141.5,1394.26,1587.61,392,554.88,522.37,641.96,47.36,39.02,23.4016,2387.98,2388.01,8.4074,125
2,132,9059.84,8140.33,1398.78,1586.66,390,554.4,522.25,642.01,47.12,38.91,23.313,2388.03,2388.13,8.4102,125
2,133,9060.79,8140.53,1393.87,1581.22,392,554.21,521.71,642.84,47.18,38.89,23.2668,2388.05,2388.04,8.4054,125
2,134,9061.2,8142.84,1406.2,1586.44,390,553.88,521.95,642.76,47.17,38.95,23.3367,2388.02,2388.02,8.381,125
2,135,9051.53,8129.68,1404.56,1580.12,392,554.52,522.13,642.02,47.34,38.91,23.3992,2388.03,2388.01,8.4108,125
2,136,9056.59,8142.13,1402.67,1582.91,389,554.5,521.86,642.06,47.09,39.0,23.4236,2387.99,2388.05,8.3889,125
2,137,9057.59,8135.55,1406.79,1585.36,391,554.42,522.21,642.46,47.39,38.98,23.3517,2388.0,2388.01,8.369,125
2,138,9063.57,8137.5,1398.95,1585.19,392,555.03,521.73,642.34,47.16,38.82,23.4346,2388.04,2387.99,8.4125,125
2,139,9057.55,8139.9,1400.87,1590.88,391,554.24,522.61,642.63,47.3,38.94,23.4316,2388.03,2388.06,8.3919,125
2,140,9051.91,8139.78,1403.14,1593.7,392,554.86,522.49,642.29,47.32,39.01,23.474,2387.95,2388.09,8.4243,125
2,141,9057.75,8137.35,1403.25,1585.09,393,554.7,522.5,642.07,47.43,39.02,23.4038,2388.05,2388.05,8.4254,125
2,142,9060.33,8134.04,1401.27,1586.41,391,554.18,522.18,641.91,47.3,39.0,23.4716,2388.04,2388.08,8.3936,125
2,143,9057.74,8138.17,1400.49,1588.88,393,554.05,521.73,642.31,47.3,38.82,23.4197,2388.05,2388.03,8.423,125
2,144,9060.12,8141.03,1401.21,1584.35,392,553.96,522.11,642.02,47.32,39.19,23.3494,2388.01,2388.03,8.3836,125
2,145,9059.1,8146.37,1403.53,1582.72,393,554.1,521.93,642.01,47.33,38.83,23.5167,2388.08,2387.97,8.3967,125
2,146,9051.0,8140.25,1405.09,1590.06,391,554.25,522.0,642.52,47.3,38.97,23.4017,2388.04,2388.05,8.4074,125
2,147,9055.27,8134.58,1394.58,1588.78,393,554.16,521.91,642.27,47.48,38.89,23.3356,2388.06,2388.05,8.3896,125
2,148,9055.59,8140.37,1398.3,1584.5,393,554.32,522.57,642.65,47.31,39.13,23.3971,2388.06,2388.02,8.4128,125
2,149,9057.81,8138.62,1404.41,1587.88,391,553.84,521.87,642.03,47.31,38.89,23.4024,2388.0,2388.04,8.387,125
2,150,9056.95,8138.55,1393.74,1585.43,391,554.13,522.22,642.62,47.15,39.03,23.2996,2388.02,2388.01,8.4175,125
2,151,9055.31,8143.3,1398.31,1590.21,390,553.66,522.28,642.54,47.33,38.92,23.3831,2388.04,2387.98,8.4173,125
2,152,9052.6,8136.96,1400.9,1583.49,391,553.86,522.06,642.38,47.25,38.86,23.3666,2388.07,2388.06,8.4123,125
2,153,9058.68,8134.54,1397.52,1594.33,392,553.78,521.82,641.96,47.29,38.71,23.3222,2388.07,2388.09,8.4262,125
2,154,9055.03,8137.22,1413.28,1591.3,391,554.45,522.21,642.34,47.23,38.89,23.4216,2388.02,2388.01,8.4161,125
2,155,9054.82,8146.25,1397.45,1580.93,392,553.84,521.91,642.17,47.23,38.99,23.3634,2388.07,2388.06,8.4029,125
2,156,9057.22,8139.57,1399.13,1578.73,391,554.7,522.14,642.15,47.31,39.07,23.3474,2388.07,2388.04,8.4075,125
2,157,9065.16,8143.04,1400.63,1588.7,394,553.71,522.25,642.04,47.45,38.97,23.2225,2388.06,2388.07,8.4137,125
2,158,9057.68,8140.57,1404.68,1586.95,392,554.67,522.32,641.99,47.45,39.03,23.422,2388.03,2388.02,8.4324,125
2,159,9058.8,8138.61,1399.71,1593.89,393,553.7,522.2,641.81,47.26,38.89,23.3979,2388.0,2388.04,8.4138,125
2,160,9059.7,8144.03,1409.72,1585.65,393,554.65,521.96,642.53,47.46,38.92,23.4119,2388.05,2388.07,8.4012,125
2,161,9057.22,8140.21,1396.32,1586.65,393,554.18,521.96,642.08,47.19,38.83,23.4036,2388.04,2388.05,8.4601,125
2,162,9062.65,8134.78,1401.23,1588.83,392,553.95,522.09,641.71,47.42,39.05,23.4045,2388.01,2388.06,8.3739,125
2,163,9059.47,8142.54,1396.2,1589.56,392,553.96,521.55,642.88,47.29,38.94,23.4442,2388.05,2388.08,8.3904,124
2,164,9055.65,8138.6,1405.5,1588.23,391,554.31,521.74,642.82,47.32,38.97,23.4381,2388.04,2387.99,8.4304,123
2,165,9060.97,8134.48,1402.96,1588.55,392,553.71,522.28,642.17,47.39,38.93,23.4707,2387.97,2388.03,8.4068,122
2,166,9060.46,8142.11,1394.26,1589.09,392,553.71,521.96,641.79,47.43,38.87,23.4352,2388.01,2388.03,8.4111,121
2,167,9056.24,8148.57,1395.35,1588.74,393,553.62,522.11,642.25,47.39,38.84,23.3977,2388.03,2388.01,8.4261,120
2,168,9055.88,8135.51,1404.01,1593.95,391,554.32,521.89,642.55,47.3,38.84,23.3787,2388.04,2388.04,8.4329,119
2,169,9059.37,8141.96,1406.06,1581.85,391,553.06,521.77,642.26,47.33,38.93,23.3766,2388.09,2388.06,8.4214,118
2,170,9065.67,8140.59,1405.93,1577.26,394,553.84,522.36,642.14,47.35,38.88,23.3532,2388.07,2388.03,8.4079,117
2,171,9060.51,8143.29,1410.34,1587.94,392,553.84,521.89,642.21,47.34,38.91,23.287,2388.02,2388.03,8.4027,116
2,172,9055.7,8134.03,1398.26,1589.42,392,553.69,521.42,642.07,47.25,39.09,23.3496,2388.09,2388.06,8.4109,115
2,173,9058.55,8140.73,1403.22,1589.0,392,554.64,521.4,642.66,47.27,38.92,23.3576,2388.05,2388.04,8.4288,114
2,174,9066.4,8144.79,1403.24,1588.01,394,553.76,521.85,642.34,47.31,39.02,23.3513,2388.04,2388.08,8.3994,113
2,175,9067.91,8140.85,1398.37,1584.58,393,554.01,522.2,642.46,47.45,38.88,23.3065,2388.08,2388.02,8.417,112
2,176,9058.59,8147.04,1405.47,1585.73,392,554.15,521.54,642.32,47.22,39.08,23.4372,2388.07,2388.04,8.4189,111
2,177,9057.99,8139.0,1400.31,1586.88,393,554.59,521.95,642.35,47.42,38.74,23.3538,2388.04,2388.06,8.4153,110
2,178,9056.85,8146.93,1404.39,1590.29,391,553.83,521.97,642.43,47.56,38.85,23.353,2388.07,2388.04,8.3914,109
2,179,9060.98,8140.62,1399.3,1584.55,394,553.86,522.48,642.33,47.37,38.91,23.3329,2388.03,2388.03,8.4462,108
2,180,9058.3,8139.98,1402.27,1593.51,392,554.21,521.76,642.5,47.52,39.04,23.3712,2388.05,2388.11,8.4404,107
2,181,9057.86,8134.52,1399.24,1585.87,393,554.29,522.19,642.01,47.27,38.92,23.3777,2388.01,2388.03,8.4148,106
2,182,9069.4,8143.47,1406.61,1586.42,392,553.63,522.39,642.39,47.52,39.04,23.2931,2388.09,2388.03,8.4072,105
2,183,9064.12,8142.25,1406.15,1584.95,392,554.35,521.84,642.6,47.24,38.85,23.3851,2388.06,2388.08,8.4225,104
2,184,9067.28,8142.27,1408.13,1585.66,394,554.99,521.86,642.43,47.47,38.85,23.4003,2388.06,2388.04,8.3996,103
2,185,9059.27,8143.76,1407.11,1581.09,392,554.53,522.22,642.66,47.23,38.94,23.2801,2388.05,2388.02,8.42,102
2,186,9063.38,8145.64,1404.35,1582.46,393,554.42,521.82,642.8,47.47,38.75,23.3416,2388.16,2388.05,8.4131,101
2,187,9060.97,8136.8,1407.54,1588.88,392,553.32,521.09,642.69,47.51,38.93,23.3926,2388.05,2388.08,8.4101,100
2,188,9062.7,8139.36,1402.72,1582.97,392,554.26,522.34,642.64,47.37,38.82,23.306,2388.04,2388.07,8.4124,99
2,189,9069.79,8141.68,1403.09,1583.54,393,554.03,521.7,642.81,47.42,39.02,23.2923,2388.04,2388.03,8.4253,98
2,190,9059.23,8139.4,1405.73,1592.5,393,554.4,521.73,642.48,47.2,39.04,23.2623,2388.03,2388.06,8.4128,97
2,191,9064.99,8142.41,1407.64,1584.59,393,553.42,521.92,642.23,47.4,38.93,23.3507,2388.05,2388.04,8.4694,96
2,192,9071.88,8141.81,1404.07,1589.95,392,553.09,521.7,642.18,47.49,38.87,23.3049,2388.09,2388.03,8.4309,95
2,193,9063.55,8144.36,1399.59,1588.28,393,553.54,521.16,642.13,47.3,38.73,23.2606,2388.08,2388.09,8.4143,94
2,194,9065.99,8142.38,1404.64,1592.38,393,553.86,522.17,643.1,47.69,38.9,23.3282,2388.1,2388.05,8.4304,93
2,195,9060.17,8147.43,1410.18,1591.55,393,553.22,521.92,643.24,47.32,39.09,23.3326,2388.07,2388.01,8.4224,92
2,196,9054.2,8139.28,1408.59,1591.39,393,554.31,522.02,642.64,47.43,39.04,23.3682,2388.06,2388.15,8.4614,91
2,197,9061.28,8148.8,1403.29,1588.64,390,554.07,521.47,642.55,47.36,38.79,23.3426,2388.06,2388.07,8.4387,90
2,198,9059.21,8146.21,1402.91,1596.17,392,553.94,521.5,643.21,47.14,38.9,23.2813,2388.05,2388.05,8.441,89
2,199,9061.54,8144.69,1409.39,1587.17,394,554.06,521.22,642.44,47.49,39.08,23.2433,2388.08,2388.09,8.429,88
2,200,9065.78,8144.69,1406.28,1589.73,394,553.13,521.69,642.74,47.44,38.95,23.4101,2388.07,2388.08,8.4143,87
2,201,9062.65,8144.5,1400.92,1595.57,392,554.25,521.88,642.31,47.44,38.93,23.3551,2388.1,2388.04,8.4458,86
2,202,9070.71,8148.95,1408.72,1589.47,392,554.14,522.01,642.56,47.45,38.68,23.1814,2388.03,2388.14,8.4287,85
2,203,9070.42,8137.27,1410.33,1593.02,393,553.2,521.41,641.95,47.58,38.7,23.1596,2388.12,2388.05,8.4197,84
2,204,9064.87,8145.46,1404.01,1591.84,393,553.94,521.33,642.46,47.43,38.93,23.3788,2388.06,2388.02,8.4779,83
2,205,9065.07,8144.24,1409.11,1586.59,393,552.83,521.48,642.65,47.42,39.01,23.3266,2388.09,2388.07,8.4298,82
2,206,9059.13,8145.04,1411.14,1588.18,391,553.86,521.37,642.51,47.24,38.8,23.3974,2388.08,2388.03,8.4086,81
2,207,9067.79,8146.73,1402.94,1591.04,392,553.06,521.55,642.73,47.39,38.87,23.308,2388.04,2388.05,8.4175,80
2,208,9061.96,8140.99,1407.93,1590.29,394,553.09,521.64,642.6,47.51,38.75,23.2931,2388.11,2388.05,8.458,79
2,209,9065.23,8147.1,1409.2,1590.92,391,553.66,520.72,642.27,47.43,38.97,23.3362,2388.11,2388.09,8.4281,78
2,210,9064.68,8141.12,1396.99,1583.56,393,553.5,521.77,642.88,47.51,38.92,23.2484,2388.08,2388.1,8.4317,77
2,211,9066.43,8143.14,1409.23,1584.65,392,552.47,521.67,642.8,47.48,38.86,23.2252,2388.08,2388.08,8.452,76
2,212,9068.2,8148.07,1406.43,1586.71,391,553.32,521.74,642.54,47.51,39.03,23.2138,2388.16,2388.13,8.461,75
2,213,9066.07,8144.0,1407.38,1594.64,392,554.04,521.65,642.39,47.56,38.73,23.3246,2388.05,2388.09,8.4354,74
2,214,9062.68,8148.16,1402.21,1588.17,390,553.86,521.81,642.39,47.49,38.82,23.2857,2388.13,2388.09,8.4428,73
2,215,9071.14,8141.9,1411.63,1591.44,395,553.75,521.02,642.97,47.57,38.72,23.117,2388.09,2388.09,8.4192,72
2,216,9063.95,8144.7,1408.68,1583.46,393,553.01,522.19,642.46,47.53,38.97,23.3221,2388.06,2388.08,8.452,71
2,217,9061.1,8148.52,1407.97,1585.11,392,553.22,521.29,643.3,47.51,38.94,23.2658,2388.08,2388.1,8.4982,70
